246.5149 	DATA 	Keypress: num_add
247.5151 	DATA 	Keypress: num_add
248.5146 	DATA 	Keypress: num_add
249.5146 	DATA 	Keypress: num_add
250.5156 	DATA 	Keypress: num_add
251.5157 	DATA 	Keypress: num_add
252.5153 	DATA 	Keypress: num_add
252.6384 	EXP 	Sound  started
253.5156 	DATA 	Keypress: num_add
253.7633 	DATA 	Keypress: 1
254.5158 	DATA 	Keypress: num_add
255.5153 	DATA 	Keypress: num_add
256.5152 	DATA 	Keypress: num_add
257.5156 	DATA 	Keypress: num_add
258.5155 	DATA 	Keypress: num_add
259.5156 	DATA 	Keypress: num_add
260.5155 	DATA 	Keypress: num_add
261.5151 	DATA 	Keypress: num_add
262.5156 	DATA 	Keypress: num_add
263.5152 	DATA 	Keypress: num_add
264.5150 	DATA 	Keypress: num_add
265.5155 	DATA 	Keypress: num_add
266.5153 	DATA 	Keypress: num_add
267.5153 	DATA 	Keypress: num_add
268.5153 	DATA 	Keypress: num_add
269.5151 	DATA 	Keypress: num_add
270.5148 	DATA 	Keypress: num_add
270.6399 	EXP 	Sound  started
271.5148 	DATA 	Keypress: num_add
271.7650 	DATA 	Keypress: 1
272.5150 	DATA 	Keypress: num_add
273.5148 	DATA 	Keypress: num_add
274.5146 	DATA 	Keypress: num_add
275.5146 	DATA 	Keypress: num_add
276.5150 	DATA 	Keypress: num_add
277.5159 	DATA 	Keypress: num_add
278.5154 	DATA 	Keypress: num_add
279.5154 	DATA 	Keypress: num_add
280.5158 	DATA 	Keypress: num_add
281.5155 	DATA 	Keypress: num_add
282.5156 	DATA 	Keypress: num_add
283.5153 	DATA 	Keypress: num_add
284.5155 	DATA 	Keypress: num_add
285.5153 	DATA 	Keypress: num_add
286.5152 	DATA 	Keypress: num_add
287.5153 	DATA 	Keypress: num_add
288.5153 	DATA 	Keypress: num_add
288.6412 	EXP 	Sound  started
289.5152 	DATA 	Keypress: num_add
290.5151 	DATA 	Keypress: num_add
291.5153 	DATA 	Keypress: num_add
292.5154 	DATA 	Keypress: num_add
293.5152 	DATA 	Keypress: num_add
294.5152 	DATA 	Keypress: num_add
295.5153 	DATA 	Keypress: num_add
296.5148 	DATA 	Keypress: num_add
297.5154 	DATA 	Keypress: num_add
298.5151 	DATA 	Keypress: num_add
299.5148 	DATA 	Keypress: num_add
300.5151 	DATA 	Keypress: num_add
301.5147 	DATA 	Keypress: num_add
302.5148 	DATA 	Keypress: num_add
302.6425 	EXP 	Sound  started
303.5157 	DATA 	Keypress: num_add
303.6430 	DATA 	Keypress: 1
304.5157 	DATA 	Keypress: num_add
305.5160 	DATA 	Keypress: num_add
306.5155 	DATA 	Keypress: num_add
307.5156 	DATA 	Keypress: num_add
308.5155 	DATA 	Keypress: num_add
309.5153 	DATA 	Keypress: num_add
310.5153 	DATA 	Keypress: num_add
311.5156 	DATA 	Keypress: num_add
312.5155 	DATA 	Keypress: num_add
313.5154 	DATA 	Keypress: num_add
314.5155 	DATA 	Keypress: num_add
315.5156 	DATA 	Keypress: num_add
316.5157 	DATA 	Keypress: num_add
317.5155 	DATA 	Keypress: num_add
318.5154 	DATA 	Keypress: num_add
319.5151 	DATA 	Keypress: num_add
320.5152 	DATA 	Keypress: num_add
320.6439 	EXP 	Sound  started
321.5151 	DATA 	Keypress: num_add
321.6492 	DATA 	Keypress: 1
322.5156 	DATA 	Keypress: num_add
323.5152 	DATA 	Keypress: num_add
324.5150 	DATA 	Keypress: num_add
325.5149 	DATA 	Keypress: num_add
326.5150 	DATA 	Keypress: num_add
327.5153 	DATA 	Keypress: num_add
328.5152 	DATA 	Keypress: num_add
329.5151 	DATA 	Keypress: num_add
330.5148 	DATA 	Keypress: num_add
331.5158 	DATA 	Keypress: num_add
332.5159 	DATA 	Keypress: num_add
333.5157 	DATA 	Keypress: num_add
334.5156 	DATA 	Keypress: num_add
335.5163 	DATA 	Keypress: num_add
336.5154 	DATA 	Keypress: num_add
337.5154 	DATA 	Keypress: num_add
338.5155 	DATA 	Keypress: num_add
